,Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2552,2004-06-25,02:00:00,0.9,838.75,3.6287310028800195,689.75,34.0,1029.75,52.0,1456.5,640.0,24.775000095367,43.374999046326,1.3366263086977035
2553,2004-06-25,03:00:00,0.7,833.25,3.3058283703750515,670.75,39.5,1060.75,58.0,1482.0,704.5,23.075000286102,47.424999237061,1.3208296760766385
2554,2004-06-25,04:00:00,0.6,804.25,2.4409510265512,615.5,45.0,1143.75,64.0,1426.5,662.25,21.749999523163,50.224999427795,1.291717742290461
2555,2004-06-25,05:00:00,0.6,811.25,2.9798895042342073,650.75,35.0,1097.0,46.0,1442.25,579.25,21.875000476837,50.699999809265,1.313809273536489
2556,2004-06-25,06:00:00,1.6,1028.0,8.851555169750771,933.5,141.0,817.5,88.0,1743.25,986.75,20.050000190735,56.97500038147,1.3215755639827604
2557,2004-06-25,07:00:00,2.6,1138.25,14.759833471701361,1141.0,199.0,671.0,104.0,1926.5,1196.75,21.5,51.824999809265,1.3128809584097367
2558,2004-06-25,08:00:00,2.9,1203.25,16.182651999829726,1185.25,224.0,649.25,125.0,1968.25,1327.5,22.875,48.749999046326,1.341567540335743
2559,2004-06-25,09:00:00,2.8,1193.25,14.602582468637797,1136.0,245.0,666.75,151.0,1924.0,1370.0,25.699999809265,41.025001525879,1.3350966791065233
2560,2004-06-25,10:00:00,1.9,1048.5,7.9713033230967305,898.0,153.0,857.5,113.0,1670.5,921.0,29.924999713898,33.175000190735,1.3792952564725012
2561,2004-06-25,11:00:00,1.9,1090.25,9.074532671522617,942.25,145.0,827.5,102.0,1712.75,876.0,32.900000095367,28.025000095367,1.3789134136969774
2562,2004-06-25,12:00:00,2.1,1069.75,9.956626627357988,976.0,130.0,808.25,108.0,1687.5,818.75,33.97500038147,25.574999809265,1.3362535766518093
2563,2004-06-25,13:00:00,1.9,1014.25,9.797264454790868,970.0,95.0,826.25,93.0,1684.0,763.0,34.724999427795,22.574999809265,1.2296731879309153
2564,2004-06-25,14:00:00,1.6,971.5,8.313749266595785,912.0,88.0,882.0,89.0,1596.0,675.0,35.525000572205,20.349999904633,1.1585748535935616
2565,2004-06-25,15:00:00,1.6,951.0,7.534155226996669,879.75,89.0,919.75,84.0,1539.0,636.75,35.89999961853,18.775000095367,1.0911998766756168
2566,2004-06-25,16:00:00,2.1,1032.75,11.652770715899177,1037.5,127.0,801.5,111.0,1690.25,825.75,36.175000190735,18.550000190735,1.0945322994661115
2567,2004-06-25,17:00:00,2.4,982.75,13.295081115569923,1093.5,149.0,817.0,115.0,1659.0,854.25,35.35000038147,15.275000095367,0.8612910145369455
2568,2004-06-25,18:00:00,2.8,973.0,14.360264054926166,1128.25,170.0,813.25,127.0,1642.25,894.25,32.925000190735,15.524999856949,0.7649474786304672
2569,2004-06-25,19:00:00,3.4,1082.75,17.91691164675124,1237.0,210.0,736.5,129.0,1786.0,1077.25,29.925000190735,19.75,0.8211328380198555
2570,2004-06-25,20:00:00,3.4,1061.75,15.864361525951503,1175.5,230.0,763.25,140.0,1743.25,1120.5,28.099999904633,22.424999713898,0.8394463750719886
2571,2004-06-25,21:00:00,2.7,1010.5,14.158363661462387,1121.75,203.0,807.75,137.0,1679.75,1070.5,26.125,24.675000667572,0.823300540490048
2572,2004-06-25,22:00:00,2.6,1054.25,13.781177484066122,1109.5,174.0,764.5,130.0,1669.5,1167.0,24.950000286102,28.724999904633,0.8943848256932374
2573,2004-06-25,23:00:00,2.3,1012.75,11.66702460019206,1038.0,164.0,792.75,121.0,1597.75,1162.0,24.25,31.02499961853,0.9267636624643827
2574,2004-06-26,00:00:00,1.2,869.75,6.2317436447591925,822.5,76.0,975.0,79.0,1397.75,847.75,24.000000476837,31.22500038147,0.9189840527748002
2575,2004-06-26,01:00:00,1.0,857.25,5.11115855104113,769.0,52.0,1005.75,69.0,1389.5,758.75,22.424999713898,34.949999809265,0.9361724749798213
2576,2004-06-26,02:00:00,0.9,834.75,4.524641622302657,739.0,47.0,1035.5,61.0,1381.5,694.0,21.22500038147,37.550000190735,0.9355463153383853
2577,2004-06-26,03:00:00,1.1,844.25,4.902415029941832,758.5,42.0,1005.0,59.5,1408.75,848.0,19.474999904633,42.25,0.9461280396523573
2578,2004-06-26,04:00:00,0.75,763.0,2.540596042811355,622.25,37.0,1128.5,58.0,1321.25,688.5,21.199999809265,39.400000572205,0.9801522820106382
2579,2004-06-26,05:00:00,0.4,768.5,2.303600243079362,606.0,41.0,1170.5,58.0,1313.75,609.5,19.5,42.424999237061,0.9515044791717054
2580,2004-06-26,06:00:00,0.9,890.75,5.544912138895297,790.25,74.0,959.75,70.0,1465.5,816.25,18.625,45.75,0.9723205918095935
2581,2004-06-26,07:00:00,1.8,1037.0,10.407299502216185,992.75,168.0,778.75,104.0,1679.5,1157.5,19.724999904633,44.14999961853,1.0039375489429319
2582,2004-06-26,08:00:00,2.2,1089.75,12.440402906675981,1064.75,176.0,728.25,109.0,1772.75,1227.75,21.949999809265,39.35000038147,1.0243155109997162
2583,2004-06-26,09:00:00,2.4,1117.25,14.034723520982585,1117.75,184.0,715.75,129.0,1791.25,1322.75,24.500000476837,34.325000762939,1.0406594657719923
2584,2004-06-26,10:00:00,2.3,1109.25,12.697958031382527,1073.5,187.0,761.0,144.0,1733.75,1274.25,29.97500038147,25.599999904633,1.0674007061712287
2585,2004-06-26,11:00:00,1.6,961.0,8.978681321036397,938.5,118.0,911.5,101.0,1507.5,846.25,34.52499961853,18.874999523163,1.0167960910825615
2586,2004-06-26,12:00:00,1.4,985.0,8.487270269306281,919.0,89.0,917.75,90.0,1539.75,736.5,36.324999809265,17.5,1.04110882195966
2587,2004-06-26,13:00:00,1.4,959.5,8.239851353044795,909.0,70.0,910.25,86.0,1522.75,675.25,37.675000190735,15.975000143051,1.023067971360176
2588,2004-06-26,14:00:00,1.0,927.25,5.881393021131512,806.25,51.0,1012.75,69.0,1446.25,558.5,38.325000762939,15.775000095367,1.0465116701583004
2589,2004-06-26,15:00:00,1.0,957.5,5.638692720437387,794.75,52.0,1001.75,65.0,1481.25,604.0,38.35000038147,17.474999904633,1.160859043477579
2590,2004-06-26,16:00:00,1.2,1018.75,6.669133099118774,842.25,70.0,935.25,73.0,1565.0,728.75,37.249999046326,20.474999904633,1.2812731481125128
2591,2004-06-26,17:00:00,1.3,1010.0,6.085164330889835,815.75,80.0,955.0,73.0,1567.25,740.75,33.974999427795,26.375000476837,1.3780522820363301
2592,2004-06-26,18:00:00,1.5,1030.25,6.702868338935873,843.75,90.0,916.5,78.0,1598.5,746.5,32.299999713898,30.374999523163,1.4450086900819865
2593,2004-06-26,19:00:00,1.9,1099.5,9.170817613167577,946.0,111.0,827.0,98.0,1726.0,932.0,30.500000476837,33.89999961853,1.4564483720307886
2594,2004-06-26,20:00:00,1.8,1079.0,8.245998766973687,909.25,107.0,860.5,99.0,1685.75,928.25,29.224999427795,37.799999237061,1.5097958019763653
2595,2004-06-26,21:00:00,1.4,1035.75,7.038453654816475,858.5,73.0,899.5,83.0,1645.0,859.75,28.375,39.124999046326,1.4880560023725644
2596,2004-06-26,22:00:00,1.7,1085.0,9.507952908441492,959.0,75.0,826.75,88.0,1746.5,963.25,27.674999713898,40.60000038147,1.482829552588806
2597,2004-06-26,23:00:00,2.7,1214.25,15.068535654215179,1150.75,144.0,682.5,117.0,1938.0,1308.75,27.174999713898,42.474999427795,1.5068744976730502
2598,2004-06-27,00:00:00,2.1,1127.0,11.745553705068062,1040.75,120.0,728.0,97.0,1829.75,1266.0,26.5,44.800000190735,1.527973632739152
2599,2004-06-27,01:00:00,1.4,1038.0,9.280463860059642,950.25,71.0,775.75,75.0,1749.5,1181.0,25.5,47.625,1.5317525342404046
2600,2004-06-27,02:00:00,1.0,947.5,6.379807784998373,829.25,40.0,873.0,53.0,1637.5,936.5,25.150000095367,47.849999427795,1.507563772742708
2601,2004-06-27,03:00:00,1.0,953.0,6.70849793298091,844.0,37.0,848.0,49.0,1684.75,995.25,23.174999713898,53.699999809265,1.504568254362473
2602,2004-06-27,04:00:00,0.8,868.75,4.228993383068505,723.25,34.0,975.25,45.0,1521.75,788.75,23.199999809265,52.27499961853,1.4668338094781534
2603,2004-06-27,05:00:00,0.5,808.75,2.6268159217883977,628.0,27.0,1127.25,42.0,1490.0,681.75,23.999999523163,50.324999809265,1.481116704325216
2604,2004-06-27,06:00:00,0.6,832.5,2.818464253455941,640.5,30.0,1087.75,44.0,1495.75,717.0,23.5,51.224999427795,1.4633608417654373
2605,2004-06-27,07:00:00,0.6,856.75,3.141056393473606,660.75,40.0,1083.25,50.0,1510.5,696.0,23.52499961853,50.75,1.4519556206522506
2606,2004-06-27,08:00:00,1.0,966.0,6.171846614801026,819.75,56.0,912.75,60.0,1634.0,806.75,24.675000190735,47.64999961853,1.4596984319466966
2607,2004-06-27,09:00:00,1.6,1062.5,7.868563563334816,893.75,104.0,822.5,100.0,1688.0,1025.25,27.199999332428,41.125,1.461105837252072
2608,2004-06-27,10:00:00,1.9,1110.0,10.504814795607029,996.33333333333,121.0,781.66666666667,111.0,1770.6666666667,1090.0,30.96666653951,32.39999961853,1.4294376816597658
2609,2004-06-27,11:00:00,1.7,1055.25,9.042534011144204,941.0,100.0,844.25,110.0,1647.5,931.5,35.199999809265,24.77499961853,1.3854353821966343
2610,2004-06-27,12:00:00,1.1,939.25,6.341278497026854,827.5,59.0,991.25,74.0,1486.25,639.0,37.849999427795,18.525000095367,1.1977062891301697
2611,2004-06-27,13:00:00,0.8,816.25,3.5210984059647115,683.5,42.0,1194.75,56.0,1285.0,466.75,39.0,15.149999856949,1.0423648391019384
2612,2004-06-27,14:00:00,0.7,840.75,4.027580344201121,712.25,38.0,1174.5,50.0,1338.75,476.25,41.25,12.799999952316,0.9933462642095874
2613,2004-06-27,15:00:00,0.7,841.75,4.201281458658824,721.75,40.0,1163.0,54.0,1293.5,489.75,41.77499961853,11.875,0.9475808065375783
2614,2004-06-27,16:00:00,1.2,990.0,6.884013451636693,851.75,70.0,967.0,90.0,1487.75,668.75,42.199999809265,14.225000143051,1.1608982070383471
2615,2004-06-27,17:00:00,1.6,1042.0,7.862537749302659,893.5,95.0,915.75,109.0,1536.75,800.25,41.375,15.475000143051,1.2089380748216538
2616,2004-06-27,18:00:00,1.6,1089.25,7.856513903479742,893.25,90.0,879.25,110.0,1608.75,790.75,38.85000038147,21.400000095367,1.460523376696196
2617,2004-06-27,19:00:00,1.7,1101.75,10.332725294089727,990.0,90.0,799.0,103.0,1685.25,849.0,34.324999809265,26.025000095367,1.386488787093095
2618,2004-06-27,20:00:00,2.0,1095.0,10.49572725238983,996.0,111.0,799.0,120.0,1695.25,934.0,32.650000095367,27.699999809265,1.3439381932044197
2619,2004-06-27,21:00:00,2.3,1116.0,12.727536081823898,1074.5,135.0,760.75,134.0,1784.0,1080.5,30.47500038147,30.375,1.3031466238632339
2620,2004-06-27,22:00:00,2.4,1105.0,11.896096062617145,1046.0,146.0,776.5,137.0,1750.75,1102.25,29.02499961853,33.625,1.3276902948040439
2621,2004-06-27,23:00:00,1.7,1017.75,9.273998705674401,950.0,100.0,830.0,99.0,1635.5,914.0,28.224999904633,36.550000190735,1.378122526877579
2622,2004-06-28,00:00:00,1.2,990.75,7.916840904491177,895.75,69.0,857.25,78.0,1615.5,926.0,27.200000286102,38.89999961853,1.3820551894715944
2623,2004-06-28,01:00:00,1.0,922.5,5.031199772035871,765.0,47.0,952.0,63.0,1507.75,786.0,26.650000095367,39.974999427795,1.375416645649366
2624,2004-06-28,02:00:00,0.6,873.75,3.448698810469343,679.25,26.0,1049.0,41.0,1443.5,618.75,25.950000286102,41.175000190735,1.3598037536953902
2625,2004-06-28,03:00:00,0.5,846.0,3.161456301958919,662.0,25.0,1067.5,40.0,1463.5,632.5,22.750000476837,50.074999809265,1.367742554227769
2626,2004-06-28,04:00:00,0.4,837.75,2.691330509085943,632.25,24.0,1079.0,39.0,1438.0,634.0,24.0,46.550000190735,1.370014606763304
2627,2004-06-28,05:00:00,0.5,827.0,3.0640509143991097,656.0,55.0,1074.5,60.0,1446.75,722.25,24.049999237061,46.375,1.3689280500481196
2628,2004-06-28,06:00:00,0.7,900.5,4.986459357589333,762.75,47.0,983.5,54.0,1551.5,716.5,23.699999809265,47.050000190735,1.3602186998901604
2629,2004-06-28,07:00:00,3.2,1290.75,20.717193269684454,1316.25,209.0,602.5,119.0,2172.0,1444.75,23.64999961853,47.300001144409,1.3633771165275461
2630,2004-06-28,08:00:00,5.6,1441.0,32.37982194495187,1605.75,348.0,503.0,159.0,2567.75,1786.0,25.525000095367,43.125000953674,1.3890629427960577
2631,2004-06-28,09:00:00,4.6,1362.5,24.24126212757447,1409.75,337.0,564.75,182.0,2198.5,1791.0,28.52499961853,36.825000762939,1.4127601330781547
2632,2004-06-28,10:00:00,3.3,1218.25,16.611224897423497,1198.25,280.0,671.25,183.0,1907.25,1413.25,32.625000476837,28.000000476837,1.3565876084925224
2633,2004-06-28,11:00:00,2.1,1132.0,13.227321306164397,1091.25,169.0,751.25,144.0,1794.5,1091.75,36.300000190735,23.400000095367,1.3902042640824843
2634,2004-06-28,12:00:00,1.9,1102.75,12.286951048321209,1059.5,126.0,770.0,118.0,1748.0,940.25,37.52499961853,21.52499961853,1.367301622897841
2635,2004-06-28,13:00:00,1.9,1080.75,12.105330063304645,1053.25,108.0,770.25,106.0,1773.25,882.5,39.550000190735,18.97500038147,1.3447416772428622
2636,2004-06-28,14:00:00,1.6,1078.75,11.095698761743996,1017.75,93.0,793.0,97.0,1739.0,850.25,40.050001144409,19.25,1.4012977092440895
2637,2004-06-28,15:00:00,2.0,1166.75,13.092244786448635,1086.75,112.0,741.0,129.0,1820.0,928.25,40.425000190735,20.0,1.4853787707681407
2638,2004-06-28,16:00:00,1.8,1147.75,11.631403820053329,1036.75,110.0,771.5,130.0,1719.75,834.5,39.875,20.099999904633,1.4495227478773642
2639,2004-06-28,17:00:00,2.9,1220.5,17.66091504876288,1229.5,188.0,669.75,163.0,1904.5,1156.75,39.125,19.550000190735,1.3541859660112672
2640,2004-06-28,18:00:00,3.4,1255.25,19.530102715391486,1283.25,203.0,640.25,160.0,2022.5,1232.0,37.0,21.875,1.350341933179104
2641,2004-06-28,19:00:00,3.1,1244.5,19.654589072534,1286.75,167.0,634.75,140.0,2066.75,1288.25,33.875,26.75,1.3898838467613075
2642,2004-06-28,20:00:00,2.5,1162.0,15.060586200172954,1150.5,116.0,686.75,115.0,1912.25,1143.25,31.875,30.575000286102,1.4200962876851868
2643,2004-06-28,21:00:00,1.8,1078.5,11.144589364521869,1019.5,89.0,753.75,92.0,1760.0,1014.25,29.675000190735,33.85000038147,1.3873717996767536
2644,2004-06-28,22:00:00,1.8,1090.5,11.66702460019206,1038.0,103.0,744.0,99.0,1785.75,1088.25,28.60000038147,36.75,1.41599590107794
2645,2004-06-28,23:00:00,2.0,1085.0,11.688419353879642,1038.75,100.0,744.75,96.0,1789.75,1091.5,27.75,38.675000190735,1.4186822380859072
2646,2004-06-29,00:00:00,1.5,1050.0,9.67846293726058,965.5,86.0,779.75,80.0,1748.0,1089.75,27.75,40.049999237061,1.4691201621915952
2647,2004-06-29,01:00:00,0.8,941.0,6.036635420094221,813.5,52.0,873.0,65.0,1592.25,978.75,27.525000095367,41.324999809265,1.4962219672880737
2648,2004-06-29,02:00:00,0.4,890.75,3.8971281280841183,705.0,27.0,980.25,46.0,1534.0,806.25,27.324999809265,41.64999961853,1.4905603563995775
2649,2004-06-29,03:00:00,0.3,842.0,2.562969872698979,623.75,31.0,1079.5,51.5,1479.5,712.0,25.999999523163,44.249999046326,1.4656500693344516
2650,2004-06-29,04:00:00,0.4,849.5,2.7912875851209797,638.75,35.0,1047.75,57.0,1519.0,852.5,24.849999427795,48.0,1.485724658430779
2651,2004-06-29,05:00:00,0.5,862.5,3.0038336209830145,652.25,42.0,1055.25,54.0,1504.0,815.75,25.925000667572,45.14999961853,1.4888913824332268
2652,2004-06-29,06:00:00,0.7,955.75,5.410637002211207,783.75,57.0,927.5,62.0,1633.75,933.75,25.27499961853,47.599999427795,1.5107863658143215
2653,2004-06-29,07:00:00,3.4,1384.25,23.496478875899307,1390.5,228.0,552.0,102.0,2315.75,1547.75,24.724999904633,49.474999427795,1.5200973116748437
2654,2004-06-29,08:00:00,5.7,1501.5,33.51172533398835,1631.25,350.0,458.75,140.0,2622.25,1858.0,27.10000038147,43.10000038147,1.5223837533710134
2655,2004-06-29,09:00:00,3.2,1218.5,15.468285585118357,1163.25,232.0,641.75,121.0,1962.75,1409.5,28.299999713898,39.75,1.505290385260899
2656,2004-06-29,10:00:00,2.7,1236.75,15.25186639323188,1156.5,206.0,663.0,132.0,1967.5,1333.75,32.449999809265,32.27499961853,1.5484069591344458
2657,2004-06-29,11:00:00,2.1,1180.75,12.816446196415624,1077.5,159.0,706.0,122.0,1869.75,1139.75,35.39999961853,27.825000286102,1.5732645765777893
2658,2004-06-29,12:00:00,2.8,1251.25,15.180015721423397,1154.25,184.0,681.5,148.0,1955.0,1110.5,35.549999237061,27.424999713898,1.563524211190195
2659,2004-06-29,13:00:00,2.5,1213.75,15.686003446081612,1170.0,136.0,681.25,133.0,1963.25,1053.5,37.825000762939,24.35000038147,1.5721776290645857
2660,2004-06-29,14:00:00,2.1,1165.75,12.345313148542989,1061.5,124.0,726.0,130.0,1824.75,924.25,37.199998855591,25.500000476837,1.5913816086960524
2661,2004-06-29,15:00:00,2.5,1225.75,15.259858728740529,1156.75,133.0,682.5,141.0,1912.25,1040.5,37.22500038147,25.625,1.6013635421628067
2662,2004-06-29,16:00:00,2.7,1265.25,17.64390447527079,1229.0,156.0,635.75,172.0,2040.25,1281.5,37.999999046326,25.025000095367,1.6311774758432847
2663,2004-06-29,17:00:00,3.7,1317.25,21.5251207425991,1338.25,200.0,593.0,198.0,2132.0,1362.25,37.050000190735,26.875000476837,1.6635251496875874
2664,2004-06-29,18:00:00,3.7,1371.5,23.16122131471037,1381.75,202.0,567.75,181.0,2267.5,1440.5,36.949999809265,27.77499961853,1.7098742581278725
2665,2004-06-29,19:00:00,4.6,1443.0,25.550964913713212,1443.0,286.0,543.25,202.0,2331.5,1559.0,34.700000762939,31.85000038147,1.7324866046460028
2666,2004-06-29,20:00:00,2.6,1200.25,14.29023754784293,1126.0,141.0,663.5,120.0,1979.25,1197.75,31.925000190735,38.424999237061,1.7897425612320301
2667,2004-06-29,21:00:00,2.5,1215.5,14.399230713541861,1129.5,117.0,654.5,115.0,1993.75,1245.5,30.500000476837,42.300000190735,1.817338262771624
2668,2004-06-29,22:00:00,2.3,1160.25,12.594666004682017,1070.0,110.0,686.75,112.0,1928.5,1192.0,29.299999713898,45.77499961853,1.8362214370915129
2669,2004-06-29,23:00:00,2.2,1193.5,13.658956051931607,1105.5,100.0,667.25,97.0,1984.5,1194.25,28.249999523163,48.050000190735,1.8143518293833418
2670,2004-06-30,00:00:00,2.5,1198.5,13.099733526912345,1087.0,112.0,658.25,100.0,1954.0,1251.75,27.349999427795,51.025000572205,1.8287275820393667
2671,2004-06-30,01:00:00,0.9,964.66666666667,6.141086865572613,818.33333333333,35.0,844.0,47.0,1681.3333333333,776.66666666667,26.766666412354,52.366667429606,1.8140942719681052
2672,2004-06-30,02:00:00,0.8,961.25,5.764774994344552,800.75,33.0,850.0,44.0,1683.0,797.75,25.97500038147,54.85000038147,1.8140803825454705
2673,2004-06-30,03:00:00,0.7,901.25,3.7465224539215742,696.5,30.5,951.75,43.0,1585.5,799.5,26.849999904633,51.875,1.8058233841328113
2674,2004-06-30,04:00:00,0.5,863.5,2.638152338588159,628.75,28.0,1052.0,42.0,1557.5,727.75,26.875,51.77499961853,1.8049730160644353
2675,2004-06-30,05:00:00,0.7,951.5,4.581918958781177,742.0,49.0,892.0,57.0,1656.25,953.0,24.575000286102,59.14999961853,1.801287237080634
2676,2004-06-30,06:00:00,0.9,1008.75,7.4221044525949695,875.0,81.0,797.25,61.0,1738.0,1060.0,26.375000476837,53.125,1.7987076496622714
2677,2004-06-30,07:00:00,2.2,1224.75,15.187991985721865,1154.5,178.0,642.75,106.0,1991.75,1338.25,27.25,46.425000190735,1.6542133698826151
2678,2004-06-30,08:00:00,2.8,1245.0,16.744053307157127,1202.25,223.0,628.0,136.0,2039.25,1621.5,28.449999332428,40.425000190735,1.5441724070923049
2679,2004-06-30,09:00:00,2.9,1265.25,16.96922309377972,1209.0,290.0,637.75,157.0,2014.5,1811.75,30.77499961853,37.050000190735,1.616885626011347
2680,2004-06-30,10:00:00,2.9,1276.25,18.045498509943126,1240.75,274.0,641.5,171.0,2024.25,1784.25,34.224999427795,30.675000190735,1.625163957799352
2681,2004-06-30,11:00:00,3.0,1232.25,16.092604901165874,1182.5,278.0,675.25,190.0,1920.25,1508.5,36.974999427795,26.525000095367,1.6351527654549858
2682,2004-06-30,12:00:00,2.5,1192.75,13.400778503920026,1097.0,152.0,698.0,155.0,1831.5,1138.5,36.599999427795,27.75,1.675958803596108
2683,2004-06-30,13:00:00,2.3,1161.75,14.011592480319251,1117.0,118.0,700.0,139.0,1856.5,1044.0,36.875,26.875000476837,1.6477052170935507
2684,2004-06-30,14:00:00,2.1,1126.0,13.400778503920026,1097.0,141.0,722.5,152.0,1810.25,1015.25,39.275000572205,22.224999904633,1.5519564678007758
2685,2004-06-30,15:00:00,1.9,1089.0,10.420883007390719,993.25,131.0,800.5,143.0,1675.0,824.5,38.499999046326,22.424999713898,1.501821805242494
2686,2004-06-30,16:00:00,2.3,1134.0,12.66840932490144,1072.5,171.0,746.5,168.0,1764.75,1022.25,39.724999427795,20.39999961853,1.4593731531498988
2687,2004-06-30,17:00:00,4.2,1388.25,24.54390359233819,1417.5,287.0,567.5,226.0,2249.75,1913.25,38.774998664856,24.175000190735,1.6432502902095205
2688,2004-06-30,18:00:00,4.9,1505.5,27.822819915794504,1499.0,267.0,505.75,207.0,2485.0,2042.5,33.549999237061,38.000000953674,1.93895286603443
2689,2004-06-30,19:00:00,4.9,1351.75,23.28550574957621,1385.0,280.0,562.5,197.0,2205.0,1661.25,34.02499961853,32.925000667572,1.7250738039485893
2690,2004-06-30,20:00:00,3.5,1216.5,17.56744339660839,1226.75,224.0,641.0,158.0,2039.75,1403.75,31.900000572205,33.674999237061,1.5662881668473148
2691,2004-06-30,21:00:00,2.5,1148.5,14.48511576661383,1132.25,137.0,687.75,124.0,1935.5,1233.0,30.200000286102,37.574999809265,1.5869630940085628
2692,2004-06-30,22:00:00,2.5,1156.0,14.375845316221508,1128.75,118.0,688.25,110.0,1941.0,1180.5,28.924999713898,41.0,1.609607166207107
2693,2004-06-30,23:00:00,2.6,1179.75,14.150622610386957,1121.5,128.0,678.25,112.0,1921.25,1271.75,27.77499961853,45.200000762939,1.6604388957214293
2694,2004-07-01,00:00:00,2.3,1109.0,12.883301872920768,1079.75,111.0,696.0,102.0,1874.0,1189.5,27.074999809265,47.35000038147,1.670068729658921
2695,2004-07-01,01:00:00,1.5,1031.5,9.91003277401121,974.25,66.0,763.0,77.0,1799.5,982.25,26.200000286102,49.400000572205,1.6555314080764358
2696,2004-07-01,02:00:00,0.9,893.0,5.066115597584205,766.75,36.0,917.5,50.0,1606.5,805.25,26.875,49.324999809265,1.719561454931296
2697,2004-07-01,03:00:00,0.6,848.25,2.8340441550903015,641.5,33.5,1079.0,45.0,1536.25,654.25,26.25,50.75,1.7057634403871536
2698,2004-07-01,04:00:00,0.6,850.25,3.19831791296911,664.25,31.0,1038.25,40.0,1568.0,726.75,24.85000038147,54.625,1.690785709241571
2699,2004-07-01,05:00:00,0.8,937.75,5.379849891846783,782.25,75.0,878.5,66.0,1685.25,1000.75,23.425000190735,58.550000190735,1.6651455559224697
2700,2004-07-01,06:00:00,0.9,947.75,6.357778864799785,828.25,66.0,858.25,60.0,1710.75,993.5,24.375,55.175000190735,1.6604329335481895
2701,2004-07-01,07:00:00,2.4,1225.0,17.12004814434041,1213.5,154.0,625.25,85.0,2090.0,1322.0,25.099999904633,54.300000190735,1.7057362678854995
2702,2004-07-01,08:00:00,3.9,1379.5,22.308582975669996,1359.25,239.0,537.75,120.0,2336.5,1617.0,26.599999904633,51.200000762939,1.756494826496345
2703,2004-07-01,09:00:00,2.9,1275.5,14.649682363278062,1137.5,246.0,628.0,134.0,2020.5,1429.75,28.199999809265,47.14999961853,1.7752289048902203
2704,2004-07-01,10:00:00,2.7,1246.0,13.280010624885582,1093.0,261.0,667.0,149.0,1941.75,1356.75,31.575000762939,39.35000038147,1.79694756499122
2705,2004-07-01,11:00:00,2.0,1140.5,10.488913795517048,995.75,179.0,767.0,125.0,1804.75,994.0,34.199999809265,31.824999332428,1.683749670976289
2706,2004-07-01,12:00:00,2.4,1199.0,14.220357031168104,1123.75,159.0,679.75,132.0,1939.75,1054.0,36.599999427795,27.074999332428,1.6351921977852775
2707,2004-07-01,13:00:00,2.0,1156.25,12.170580769346868,1055.5,111.0,709.5,114.0,1841.75,944.75,37.574999809265,26.925000190735,1.714976154203039
2708,2004-07-01,14:00:00,1.8,1157.5,10.14393284560212,983.0,101.0,750.75,110.0,1803.25,807.75,38.075000762939,26.300000190735,1.7212706146971641
2709,2004-07-01,15:00:00,1.9,1162.75,11.681285912573527,1038.5,118.0,723.25,121.0,1813.75,887.75,37.849999427795,26.900000095367,1.7391794399979967
2710,2004-07-01,16:00:00,1.8,1077.75,10.852621988236002,1009.0,120.0,766.5,127.0,1730.0,786.5,37.800000190735,22.724999427795,1.4652674761110829
2711,2004-07-01,17:00:00,2.9,1243.75,17.296729325739804,1218.75,177.0,651.0,157.0,1948.75,1077.0,36.89999961853,24.650000095367,1.513355902782849
2712,2004-07-01,18:00:00,3.3,1236.0,17.985442521637722,1239.0,186.0,637.0,169.0,1985.5,1106.0,34.474999427795,28.499999523163,1.5310417352625079
2713,2004-07-01,19:00:00,4.4,1363.5,22.923010298809654,1375.5,235.0,579.5,179.0,2168.0,1356.0,32.52499961853,30.874999523163,1.4874994639084296
2714,2004-07-01,20:00:00,3.4,1192.5,16.544979890401567,1196.25,195.0,675.25,149.0,1888.0,1151.75,30.925000190735,30.400000095367,1.338031229507248
2715,2004-07-01,21:00:00,1.9,1078.0,10.184263392187276,984.5,106.0,777.5,111.0,1696.75,924.75,28.699999809265,34.724999427795,1.3457076525896876
2716,2004-07-01,22:00:00,2.1,1140.25,11.58872019508255,1035.25,107.0,725.75,112.0,1778.5,1059.0,27.675000190735,39.349999427795,1.437175938722985
2717,2004-07-01,23:00:00,2.5,1238.75,14.313563500912604,1126.75,134.0,648.25,120.0,1929.5,1201.25,26.800000190735,45.075000762939,1.5645365294262075
2718,2004-07-02,00:00:00,2.3,1171.25,13.2649474219058,1092.5,117.0,668.75,105.0,1861.5,1205.25,26.124999523163,45.300000190735,1.5114696084920154
2719,2004-07-02,01:00:00,1.7,1065.25,9.983293510540761,977.0,83.0,735.5,90.0,1732.75,1102.75,25.874999523163,46.14999961853,1.5174062810694111
2720,2004-07-02,02:00:00,1.5,1023.75,7.587481564402678,882.0,77.0,790.75,87.0,1662.0,1072.0,25.299999713898,47.60000038147,1.513014949388381
2721,2004-07-02,03:00:00,0.8,872.75,3.4444599923542256,679.0,57.0,1010.25,70.5,1501.25,713.25,26.625,43.0,1.4773379942343094
2722,2004-07-02,04:00:00,0.65,874.0,3.2601582638797706,668.0,37.0,1043.0,54.0,1513.0,736.5,25.325000286102,47.199999809265,1.5025132766436557
2723,2004-07-02,05:00:00,0.5,886.5,2.916438429678332,646.75,50.0,1046.25,61.0,1500.25,740.25,25.14999961853,47.974999427795,1.5115019846254514
